WTO_ID:class_ID;WTO class name(PrefLabel);WTO synonyms;Definitions WTO;Verification (Origin_ Way to find the possible alignement);Mappings;Sub mapping info;Information adout the mapping;CO_321_ID:trait_ID;CO_321 trait name;CO_321 (Variable ID);CO_321 (Variable Name);Definitions CO321;Synonyme;Reason for alignement;WTO -> CO_321;CO_321 -> WTO;Comments (Explanation of asymmetry);Suppl. info;Validation of the alignment;Comments from GitLab;Comments from Claire et Michael;Comments from Cyril / Maud;Question aux experts correspondante;
Lien cercosporella et Eyespot ?;;;;;;;;;;;;;;;;;;;;;;;;
Est ce que d’autres membres de cercosperella peuvent donner une autre maladie ?;;;;;;;;;;;;;;;;;;;;;;;;
;;5;;;;;;;;;;;;;;;;;;;;;;
;;10;;;;;;;;;;;;;;;;;;;;;;
http://purl.obolibrary.org/obo/WTO_0000483;resistance to Fusarium head blight;Fusarium resistance, resistance to Microdochium nivale, resistance to head scab, resistance to Wheat Scab, resistance to Monographella nivalis, scab resistance, resistance to head blight, resistance to Microdochium majus, resistance to Gibberella zeae, Fusarium head blight resistance, resistance to seedling blight, resistance to Fusarium culmorum, resistance to Fusarium, resistance to Fusarium nivale, resistance to Fusarium spp., FHB resistance, resistance to scab crown rot, resistance to Ear Blight, resistance to Fusarium graminearum, resistance to Fusarium langsethiae;;coming from alignement WTO_WIPO;?;1.4,1.5;suppl. info;CO_321:1010097;Fusarium score post fusarium inoculation;CO_321:1000108;FUS-SCORE.450DD_score;-;;(1) Rule 1. , (2) Inoculation Method  score to Determine Resistance Reactions of Wheat to Fusarium graminearum;1;1;;(1)https://apsjournals.apsnet.org/doi/pdf/10.1094/PDIS.2003.87.12.1530   (2)https://en.wikipedia.org/wiki/Gibberella_zeae;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;doute sur le pathogène inoculé, nommé Fusarium dans la classe CO. Pourrait être différentes maladies. Pas slt head blight. à vérifier par Jacques. Est ce que “Fusarium score post fusarium inoculation” (CO_321:1010097) correspond à Fusarium head blight ?;;;
" """;;6;;;;;;;;;;;;;;;;;;;;;;
http://purl.obolibrary.org/obo/WTO_0000483;resistance to Fusarium head blight;Fusarium resistance, resistance to Microdochium nivale, resistance to head scab, resistance to Wheat Scab, resistance to Monographella nivalis, scab resistance, resistance to head blight, resistance to Microdochium majus, resistance to Gibberella zeae, Fusarium head blight resistance, resistance to seedling blight, resistance to Fusarium culmorum, resistance to Fusarium, resistance to Fusarium nivale, resistance to Fusarium spp., FHB resistance, resistance to scab crown rot, resistance to Ear Blight, resistance to Fusarium graminearum, resistance to Fusarium langsethiae;;coming from alignement WTO_WIPO;8;;suppl. info;CO_321:0000926;Fusarium graminearum severity;CO_321:0501029;FGramSev_GH_E_pct;-;;(1) Rule 1., Fusarium graminearum, is a fungal plant pathogen which causes fusarium head blight ;1;1;;(1)https://apsjournals.apsnet.org/doi/pdf/10.1094/PDIS.2003.87.12.1530   (2)https://en.wikipedia.org/wiki/Gibberella_zeae;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;Fusarium graminearum, plus spécifique que Fusarium head blight : plusieurs pathogènes possibles. ;;;
;;;;;;;;;;;;;;;;;;;;;;;;
http://purl.obolibrary.org/obo/WTO_0000483;resistance to Fusarium head blight;Fusarium resistance, resistance to Microdochium nivale, resistance to head scab, resistance to Wheat Scab, resistance to Monographella nivalis, scab resistance, resistance to head blight, resistance to Microdochium majus, resistance to Gibberella zeae, Fusarium head blight resistance, resistance to seedling blight, resistance to Fusarium culmorum, resistance to Fusarium, resistance to Fusarium nivale, resistance to Fusarium spp., FHB resistance, resistance to scab crown rot, resistance to Ear Blight, resistance to Fusarium graminearum, resistance to Fusarium langsethiae;;coming from alignement WTO_WIPO;1;1.4,1.5;suppl. info;CO_321:0000929;Fusarium head blight spike response;CO_321:0001158;FHBSpkResp_E_0to5;-;;(1) Rule 1. , (2) Effect of Fusarium head blight on the spike;1;1;;https://apsjournals.apsnet.org/doi/pdf/10.1094/PDIS.2003.87.12.1530     https://assets.researchsquare.com/files/rs-242486/v1_stamped.pdf;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;Experts, confirmer que “Fusarium head blight spike” est bien la même chose que Fusarium head blight. ;;;
Classe de CO discutable;" le terme “Fusarium head blight spike” n’existe pas dans la littérature.""";;7;;;;;;;;;;;;;;;;;;;;;
http://purl.obolibrary.org/obo/WTO_0000483;resistance to Fusarium head blight;Fusarium resistance, resistance to Microdochium nivale, resistance to head scab, resistance to Wheat Scab, resistance to Monographella nivalis, scab resistance, resistance to head blight, resistance to Microdochium majus, resistance to Gibberella zeae, Fusarium head blight resistance, resistance to seedling blight, resistance to Fusarium culmorum, resistance to Fusarium, resistance to Fusarium nivale, resistance to Fusarium spp., FHB resistance, resistance to scab crown rot, resistance to Ear Blight, resistance to Fusarium graminearum, resistance to Fusarium langsethiae;;coming from alignement WTO_WIPO;1;1.4;Suppl. info;CO_321:0000651;Fusarium head blight AUDPC;CO_321:0001153;FHBAUDPC_Calc_pct;Fusarium head blight (scab) incidence/severity/response in the plants caused by the agent fusarium spp.;; (1) Area under disease progressive curve (AUDPC) used for measurement of disease resistance;1;1;;https://apsjournals.apsnet.org/doi/pdf/10.1094/PDIS.2003.87.12.1530                                                            https://www.proquest.com/openview/b6566774227d0adb62b351692156d3df/1?pq-origsite=gscholar&cbl=2032440           https://apsjournals.apsnet.org/doi/pdf/10.1094/PHYTO-10-11-0268;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000483;resistance to Fusarium head blight;Fusarium resistance, resistance to Microdochium nivale, resistance to head scab, resistance to Wheat Scab, resistance to Monographella nivalis, scab resistance, resistance to head blight, resistance to Microdochium majus, resistance to Gibberella zeae, Fusarium head blight resistance, resistance to seedling blight, resistance to Fusarium culmorum, resistance to Fusarium, resistance to Fusarium nivale, resistance to Fusarium spp., FHB resistance, resistance to scab crown rot, resistance to Ear Blight, resistance to Fusarium graminearum, resistance to Fusarium langsethiae;;coming from alignement WTO_WIPO;1;1.4;Suppl. info;CO_321:0500021;Fusarium head blight ISK index;CO_321:0501041;FHBISK_Calc_pct;-;;(1) Rule 1. , (2)ISK index can represent resistance to Fusarium Head Blight;1;1;;https://agris.fao.org/agris-search/search.do?recordID=US201300737767;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000483;resistance to Fusarium head blight;Fusarium resistance, resistance to Microdochium nivale, resistance to head scab, resistance to Wheat Scab, resistance to Monographella nivalis, scab resistance, resistance to head blight, resistance to Microdochium majus, resistance to Gibberella zeae, Fusarium head blight resistance, resistance to seedling blight, resistance to Fusarium culmorum, resistance to Fusarium, resistance to Fusarium nivale, resistance to Fusarium spp., FHB resistance, resistance to scab crown rot, resistance to Ear Blight, resistance to Fusarium graminearum, resistance to Fusarium langsethiae;;coming from alignement WTO_WIPO;1;1.4;Suppl. info;CO_321:0500019;Fusarium head blight disease index;CO_321:0501030;FHBDI_Calc_pct;Fusarium head blight (scab) disease index. Index calculated as the disease incidence x severity/100, where incidence= % infected spikes in the sample (non-zero spikes/total spikes evaluated x 100), and severity= % of infected spikelets per spike.;;(1) Rule 1. , (2)The connection the disease index and the resistance of the disease could be performed;1;1;;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7219049/;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000547;resistance to Fusarium Root Rot;resistance to Fusarium Foot Rot, resistance to Dryland Root Rot, resistance to Dryland Foot Rot;;fungal pathogen name;7;;all info;CO_321:0000649;Common root rot incidence;CO_321:0001101;RootRot_E_0to9pct;Common root rot incidence in the plants caused by the agents Cochliobolus sativus, fusarium spp., and Pythium species.;;(1) Rule 1. ;1;1;A part of the definition;;waiting for validation;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;Experts;;;
 les deux classes common root rot sont en correspondances dans WTO et CO_321.;;;;;;;;;;;;;;;;;;;;;;;;
Dans CO321; Fusarium et Pythium sont des agents de Common root rot. Les maladies Fusarium root rot et Pythium root rot de WTO sont-elles des spécialisations de Common root rot causé par Fusarium ou Phytium ?;;;;;;;;;;;;;;;;;;;;;;;
Mais dans WTO; “ Fusarium Root Rot” et “Common root rot “ sont des maladies différentes dans WTO; spécialisations de “root rot”. De même pour Pythium. ;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Selon la décision; soit les classes “Fusarium root rot” et “Common root rot” doivent être reliées dans WTO comme fille et mère; soit supprimer le mapping 7 dans la table.;;;;;;;;;;;;;;;;;;;;;;
;;11;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;6;;;;;;;;;;;;;;;;;;;;;;
http://purl.obolibrary.org/obo/WTO_0000342;resistance to herbicides;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;4;;;CO_321:0000679;Herbicide damage;CO_321:0001242;HerbicideDmg_E_1to5;Plant damage caused by herbicide.;HerbDmg;(1) Rule 2;1;1;CN: oui;;;validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;
http://purl.obolibrary.org/obo/WTO_0000500;resistance to imidazolinone;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;;;;;;;no appropriate mapping was found;;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;
http://purl.obolibrary.org/obo/WTO_0000255;resistance to invertebrate pest;;;;0;;;;;;;;;no appropriate mapping found;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;classe intermédiaire;;;
http://purl.obolibrary.org/obo/WTO_0000548;resistance to Karnal bunt;resistance to Tilletia indica, resistance to Partial Bunt;;fungal pathogen name/depends on the time;1;1.4;All info;CO_321:0000106;Karnal bunt incidence;CO_321:0001253;TindiInc_E_pct;Karnal bunt incidence in the plants caused by the agent Tilletia indica (syn. Neovossia indica).;;(1) Rule 1. ;1;1;;;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000588;resistance to Khapra beetle;;;;0;;;;;;;;;no appropriate mapping found;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;Maladie/agent absent de CO.;;;
http://purl.obolibrary.org/obo/WTO_0000588;resistance to Khapra beetle;;;;0;;;;;;;;;no appropriate mapping found;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;Maladie/agent absent de CO.;;;
http://purl.obolibrary.org/obo/WTO_0000549;resistance to Leaf Rust;resistance to brown rust, resistance to Puccinia recondita, leaf rust resistance, resistance to Puccinia triticina;;coming from alignement WTO_WIPO;1;1.4, 1.5;Suppl. info;CO_321:1010060;Brown rust score;CO_321:1000152;BR-SCORE_1 to 9 score;;;"(1) Rule 1. , (2) In WTO ""leaf rust "" is a synonym of ""brown rust""";1;1;;;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;CO à modifier : fusionner brown rust et leaf rust. Expert:. “Brown rust” et “leaf rust” sont différentes dans CO_321, mais sont synonymes dans WTO. Décider si distinguer ou non.;;;
;;12;;;;;;;;;;;;;;;;;;;;;;
http://purl.obolibrary.org/obo/WTO_0000549;resistance to Leaf Rust;resistance to brown rust, resistance to Puccinia recondita, leaf rust resistance, resistance to Puccinia triticina;;fungal pathogen name;1;1.4;all info;CO_321:0000178;Leaf rust plant response;CO_321:0000178;Leaf rust plant response;Leaf rust (brown rust) response in the plants caused by the agent Puccinia recondita.;;(1) Rule 1. ;1;1;;;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000549;resistance to Leaf Rust;resistance to brown rust, resistance to Puccinia recondita, leaf rust resistance, resistance to Puccinia triticina;;fungal pathogen name;1;1.4;all info;CO_321:0000902;Leaf rust severity;CO_321:0000902;Leaf rust severity;Leaf rust (brown rust) severity in the plants caused by the agent Puccinia recondita.;;(1) Rule 1. ;1;1;;;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000549;resistance to Leaf Rust;resistance to brown rust, resistance to Puccinia recondita, leaf rust resistance, resistance to Puccinia triticina;;fungal pathogen name;1;1.4;all info;CO_321:0000897;Leaf rust coefficient of infection;CO_321:0001262;PrecoCI_Calc_pct;Leaf rust (brown rust) incidence/severity/response in the plants caused by the agent Puccinia recondita.;;(1) Rule 1. ;1;1;;;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000549;resistance to Leaf Rust;resistance to brown rust, resistance to Puccinia recondita, leaf rust resistance, resistance to Puccinia triticina;;fungal pathogen name;1;1.4;all info;CO_321:0000901;Leaf rust seedling response;CO_321:0001269;PrecoSdlgResp_E_0to8;Leaf rust (brown rust) response in the plants caused by the agent Puccinia recondita.;;(1) Rule 1. ;1;1;;;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000549;resistance to Leaf Rust;resistance to brown rust, resistance to Puccinia recondita, leaf rust resistance, resistance to Puccinia triticina;;fungal pathogen name;1;1.4;all info;CO_321:0000687;Leaf rust notes;CO_321:1000221;rb;Leaf rust (brown rust) incidence/severity/response in the plants caused by the agent Puccinia recondita.;Susceptibility to leaf rust;(1) Rule 1. ;1;1;;;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000339;resistance to Lepidopteran insect;resistance to lepidopteran insect infestation  resistance to Lepidopteran;;;0;;;;;;;;;no appropriate mapping found;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;Maladie/agent absent de CO.;;;
http://purl.obolibrary.org/obo/WTO_0000566;resistance to loose smut;resistance to Ustilago nuda f. sp. Tritici, resistance to Ustilago tritici;;fungal pathogen name;1;1.4;all info;CO_321:0000921;Loose smut incidence;CO_321:0001286;UtritInc_E_1to9;Loose smut incidence in the plants caused by Ustilago tritici.;;(1) Rule 1. ;1;1;;;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000485;resistance to Macrosteles fascifrons;;;;0;;;;;;;;;no appropriate mapping found;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;Maladie/agent absent de CO.;;;
http://purl.obolibrary.org/obo/WTO_0000486;resistance to Macrosteles quadrilineatus;;;;0;;;;;;;;;no appropriate mapping found;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;Maladie/agent absent de CO.;;;
http://purl.obolibrary.org/obo/WTO_0000550;resistance to Meloidogyne spp.;;;;0;;;;;;;;;no appropriate mapping found;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;Maladie/agent absent de CO.;;;
http://purl.obolibrary.org/obo/WTO_0000501;resistance to mildew;;;;0;;;;;;;;;no appropriate mapping found;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;classe intermédiaire;;;
http://purl.obolibrary.org/obo/WTO_0000487;resistance to Mold;;;;0;;;;;;;;;no appropriate mapping found;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;justification : classe intermédiaire;;;
http://purl.obolibrary.org/obo/WTO_0000184;resistance to noxious weed;resistance to noxious plant;;;0;;;;;;;;;no appropriate mapping found;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;Maladie/agent absent de CO.;;;
http://purl.obolibrary.org/obo/WTO_0000567;resistance to orange wheat blossom midge;resistance to Sitodiplosis mosellana;;;0;;;;;;;;;no appropriate mapping found;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;Maladie/agent absent de CO.;;;
http://purl.obolibrary.org/obo/WTO_0000502;resistance to phytoplasma;;;;0;;;;;;;;;no appropriate mapping found;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;Justification : maladie (bioagresseur) absente de CO. A rajouter ? Addtion à CO : https://cropprotectionnetwork.org/resources/articles/diseases/aster-yellows-of-wheat;;;
http://purl.obolibrary.org/obo/WTO_0000503;resistance to potyvirus;potyvirus resistance;;;0;;;;;;;;;no appropriate mapping found;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;Classe intermédiaire.  WTO : déplacer Wheat streak mosaic virus sous potyvirus.https://pubmed.ncbi.nlm.nih.gov/16026812/;;;
http://purl.obolibrary.org/obo/WTO_0000551;resistance to Powdery Mildew;resistance to Blumeria graminis, powdery mildew resistance, resistance to powdery mildew, resistance to Erysiphe graminis f. sp. Tritici;from VegA AO1H project;coming from alignement WTO_WIPO;1;1.4;all info;CO_321:0000937;Powdery mildew incidence;CO_321:1000145;PM-SCORE_score;Powdery mildew incidence in the plants caused by the agent Blumeria graminis (Erysiphe graminis) f. sp. tritici.;;(1) Rule 1. ;1;1;;;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000551;resistance to Powdery Mildew;resistance to Blumeria graminis, powdery mildew resistance, resistance to powdery mildew, resistance to Erysiphe graminis f. sp. Tritici;from VegA AO1H project;fungal pathogen name;1;1.4;all info;CO_321:0000939;Powdery mildew severity;CO_321:0001320;EgramSev_E_00to99;Powdery mildew severity in the plants caused by the agent Blumeria graminis (Erysiphe graminis) f. sp. tritici.;;(1) Rule 1. ;1;1;;;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000551;resistance to Powdery Mildew;resistance to Blumeria graminis, powdery mildew resistance, resistance to powdery mildew, resistance to Erysiphe graminis f. sp. Tritici;from VegA AO1H project;fungal pathogen name;1;1.4;all info;CO_321:0500045;Powdery midlew plant response;CO_321:0501026;EgramResp_E_0to10;Powdery mildew plant response caused by the agent Blumeria graminis (Erysiphe graminis) f. sp. tritici.;;(1) Rule 1, (2);1;1;;(1)https://www.adama.com/en/farmtalk/weed-pest-disease/disease-landing/snow-mould;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000552;resistance to Pythium Root Rot;Pythium Root Rot resistance, resistance to Bare Patch, resistance to Pythium spp.; ;fungal pathogen name;7;;Supl. info;CO_321:0000649;Common root rot incidence;CO_321:0001101;RootRot_E_0to9pct;Common root rot incidence in the plants caused by the agents Cochliobolus sativus, fusarium spp., and Pythium species.;;(1) Rule 1. , (2) The name of the trait in CO321 is more general and include Pythium;1;1;A part of the definition;;waiting for validation;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;Experts;;;
 les deux classes common root rot sont en correspondances dans WTO et CO_321.;;;;;;;;;;;;;;;;;;;;;;;;
Dans CO321; Fusarium et Pythium sont des agents de Common root rot. Les maladies Fusarium root rot et Pythium root rot de WTO sont-elles des spécialisations de Common root rot causé par Fusarium ou Phytium ?;;;;;;;;;;;;;;;;;;;;;;;
Mais dans WTO; “ Fusarium Root Rot” et “Common root rot “ sont des maladies différentes dans WTO; spécialisations de “root rot”. De même pour Pythium. ;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Selon la décision; soit les classes “Fusarium root rot” et “Common root rot” doivent être reliées dans WTO comme fille et mère; soit supprimer le mapping 7 dans la table.;;;;;;;;;;;;;;;;;;;;;;
;;11;;;;;;;;;;;;;;;;;;;;;;
http://purl.obolibrary.org/obo/WTO_0000504;resistance to root rot;;;;0;;;;;;;;;no appropriate mapping found;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;Maladie/agent absent de CO.;;;
http://purl.obolibrary.org/obo/WTO_0000505;resistance to root-knot nematode;;;;0;;;;;;;;;no appropriate mapping found;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;Maladie/agent absent de CO.;;;
http://purl.obolibrary.org/obo/WTO_0000488;resistance to Sclerotium Wilt;resistance to Southern Blight, resistance to Sclerotium rolfsii, resistance to Corticum rolfsii;;fungal pathogen name;1;1.4,1.5;Suppl. info;CO_321:0000115;Southern blight plant response;;;Southern blight response in the plants caused by the agent Corticum rolfsii (Sclerotium rolfsii).;;(1) Rule 1. , (2)Sclerotium wilt is a synonym to Southern blight according to WTO;1;1;;;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000507;resistance to seed gall nematode;;;nematode name;1;1.4;all info;CO_321:0000110;Seed gall nematode damage;CO_321:0001332;SGNDmg_E_pct;The wheat seed-gall nematode damage caused by Anguina tritici.;;(1) Rule 2;1;1;;;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000508;resistance to septoria;;;;0;;;;;;;;;no appropriate mapping found;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;Maladie/agent absent de CO.;;;
http://purl.obolibrary.org/obo/WTO_0000555;resistance to Septoria avenae; resistance to Leptosphaeria avenaria f.sp. tritici resistance to Phaeosphaeria avenaria f.sp. tritici resistance to Septoria Avenae Blotch resistance to Septoria avenae f.sp. tritici resistance to Stagonospora avenae ;;;0;;;;;;;;;no appropriate mapping found;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;Maladie/agent absent de CO.  ref wto à ajouter : https://gd.eppo.int/taxon/LEPTAT;;;
http://purl.obolibrary.org/obo/WTO_0000554;resistance to Septoria Leaf Blotch;resistance to Septoria Tritici Blotch, resistance to Mycosphaerella graminicola, resistance to STB, resistance to Septoria tritici, resistance to Zymoseptoria tritici;;fungal pathogen name;1;1.4,1.5;Suppl. info.;CO_321:0000715;Septoria blotch plant response;CO_321:0001340;SepSpResp_E_0to5;Septoria blotch response in the plants caused by the agent Septoria species.;;(1) Rule 1. , (2)Septoria leaf blotch is septoria blotch that appear on the leaves;1;1;;;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000554;resistance to Septoria Leaf Blotch;resistance to Septoria Tritici Blotch, resistance to Mycosphaerella graminicola, resistance to STB, resistance to Septoria tritici, resistance to Zymoseptoria tritici;;fungal pathogen name;1;1.4,1.5;Suppl. info.;CO_321:0000714;Septoria blotch severity;CO_321:0001344;SepSpSev_E_00to99;;;(1) Rule 1. (2)Septoria leaf blotch is septoria blotch that appear on the leaves;1;1;;(1)https://cropprotectionnetwork.org/resources/articles/diseases/septoria-tritici-blotch-of-wheat;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;La variable est en status obsolète mais pas le trait.;;;
http://purl.obolibrary.org/obo/WTO_0000554;resistance to Septoria Leaf Blotch;resistance to Septoria Tritici Blotch, resistance to Mycosphaerella graminicola, resistance to STB, resistance to Septoria tritici, resistance to Zymoseptoria tritici;;coming from alignement WTO_WIPO;1;1.4,1.5;Suppl. info.;CO_321:1010036;Septoria score on leaf ;CO_321:1000115;ST-F2-SCORE_score;;;(1) Rule 1. (2)Septoria leaf blotch is septoria blotch that appear on the leaves;1;1;;(1)https://cropprotectionnetwork.org/resources/articles/diseases/septoria-tritici-blotch-of-wheat;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000554;resistance to Septoria Leaf Blotch;resistance to Septoria Tritici Blotch, resistance to Mycosphaerella graminicola, resistance to STB, resistance to Septoria tritici, resistance to Zymoseptoria tritici;;fungal pathogen name;1;1.4,1.5;Suppl. info.;CO_321:0000914;Septoria blotch incidence;CO_321:0001337;SepSPInc_E_pct;Septoria blotch incidence in the plants caused by the agent Septoria species.;;(1) Rule 1. (2)Septoria leaf blotch is septoria blotch that appear on the leaves;1;1;;(1)https://cropprotectionnetwork.org/resources/articles/diseases/septoria-tritici-blotch-of-wheat;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000554;resistance to Septoria Leaf Blotch;resistance to Septoria Tritici Blotch, resistance to Mycosphaerella graminicola, resistance to STB, resistance to Septoria tritici, resistance to Zymoseptoria tritici;;coming from alignement WTO_WIPO;1;1.4,1.5;Suppl. info.;CO_321:1010036;Septoria score on leaf ;CO_321:1000114;ST-F1-SCORE_score;;;(1) Rule 1. (2)Septoria leaf blotch is septoria blotch that appear on the leaves;1;1;;(1)https://cropprotectionnetwork.org/resources/articles/diseases/septoria-tritici-blotch-of-wheat;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000554;resistance to Septoria Leaf Blotch;resistance to Septoria Tritici Blotch, resistance to Mycosphaerella graminicola, resistance to STB, resistance to Septoria tritici, resistance to Zymoseptoria tritici;;fungal pathogen name;1;1.4,1.5;Suppl. info.;CO_321:0000715;Septoria blotch plant response;CO_321:0001340;SepSpResp_E_0to5;;;(1) Rule 1. (2)Septoria leaf blotch is septoria blotch that appear on the leaves;1;1;;(1)https://cropprotectionnetwork.org/resources/articles/diseases/septoria-tritici-blotch-of-wheat;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
